timestamp,item_id,sell_price,buy_price,sell_volume,buy_volume
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_1,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_TURBO_MOONFLOWER_3,1029014.0,4999997.9,40,52
1780074283.43327,ULTIMATE_CARROT_CANDY,2551804.1584745767,2731939.5,5418,926
1780074283.43327,HONEY_JAR,2193.1,2746.2102946526006,26549,237756
1780074283.43327,PET_CAKE,15010.001162790695,50181.23333333334,28099,118
1780074283.43327,ENCHANTMENT_TURBO_MOONFLOWER_4,2901274.6125000007,11599999.7,776,7
1780074283.43327,ENCHANTMENT_TURBO_MOONFLOWER_5,8500000.0,10999998.6,12,77
1780074283.43327,SOLAR_PANEL,139666.5,202999.8,609,151
1780074283.43327,SHARD_DODO,1037754.4,1155480.4,121,680
1780074283.43327,ENCHANTMENT_TURBO_MOONFLOWER_1,253932.2,413329.50588235294,1215,774
1780074283.43327,SHARD_BITBUG,1400005.6342105262,2043246.6842857143,983,930
1780074283.43327,ENCHANTMENT_FIRE_ASPECT_1,0.0,0.0,0,0
1780074283.43327,UNDEAD_CATALYST,763.4,2774.748697571744,239990,27809
1780074283.43327,OLD_LEATHER_BOOT,288688.3650000001,433141.4000000001,5791,87
1780074283.43327,ENCHANTMENT_FIRE_ASPECT_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_FIRE_ASPECT_3,10.212865497076024,33276.85364238411,1325,5943
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_5,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_4,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_3,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_2,0.0,0.0,0,0
1780074283.43327,HASHBROWN,2564892.6,5889965.954285714,65,1638
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_7,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_ENDER_SLAYER_6,123312.01300813007,499999.996875,28385,149
1780074283.43327,DUNGEON_DECOY,319.0588915958679,840.0,12011980,43309
1780074283.43327,ENCHANTMENT_BIG_BRAIN_4,2100131.3,149999994.9,145,7
1780074283.43327,ENCHANTMENT_BIG_BRAIN_5,100000000.0,144999997.8,3,20
1780074283.43327,ENCHANTMENT_BIG_BRAIN_3,25000000.5,34855956.56153846,132,509
1780074283.43327,MUTATED_BLAZE_ASHES,297.0996698501188,3677.102429415627,4258396,126247
1780074283.43327,ENCHANTED_CARROT_ON_A_STICK,0.0,0.0,0,0
1780074283.43327,SHARD_PEST,46795.43140915183,52953.8,1107038,41742
1780074283.43327,ENCHANTMENT_THUNDERLORD_7,5007660.166666667,7214340.8,1147,11
1780074283.43327,ENCHANTMENT_THUNDERLORD_6,5782.277070063694,99997.45639097744,3055,6292
1780074283.43327,DERELICT_ASHE,1907.9516855629022,2311.8356067845193,12648464,20409000
1780074283.43327,FLY_SWATTER,421241.83815384615,500240.025,24882,180
1780074283.43327,ENCHANTMENT_THUNDERLORD_3,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_THUNDERLORD_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_THUNDERLORD_5,0.0,0.0,0,0
1780074283.43327,LOTUS_WATER_ORB,9489610.154545452,75499999.3,2110,10
1780074283.43327,ENCHANTMENT_THUNDERLORD_4,0.0,0.0,0,0
1780074283.43327,ENCHANTED_ACACIA_LOG,1310.474339389254,1514.5196550102705,2757390,1889140
1780074283.43327,FLEXBONE,1000003.6633507854,1282387.7,8865,1427
1780074283.43327,ENCHANTMENT_MANA_STEAL_1,0.0,2443.4516129032254,0,4641
1780074283.43327,SHARD_NESSIE,388555.45041666663,612697.4776,26505,1590
1780074283.43327,ENCHANTMENT_MANA_STEAL_2,2.3,20000.0,99,28
1780074283.43327,ENCHANTMENT_THUNDERLORD_1,0.0,0.0,0,0
1780074283.43327,MANGROVE_LOG,2.3000000000000003,7.832621345721773,6396105,20061252
1780074283.43327,ENCHANTMENT_MANA_STEAL_3,0.1,81172.59365079364,241,3109
1780074283.43327,PLASMA_BUCKET,10910586.665395893,13044997.7,12796,255
1780074283.43327,SHARD_LAVA_FLAME,21736.715296961327,37577.344140625,274416,4139
1780074283.43327,AMBER_MATERIAL,1385000.0,0.0,6,0
1780074283.43327,FINE_TOPAZ_GEM,34897.05291848041,36441.12519267823,493950,74069
1780074283.43327,CREAMBLOOM,216262.5064102564,236366.69999999998,1262,7487
1780074283.43327,HYPERGOLIC_IONIZED_CERAMICS,2000.0,3557.356258596974,18428,25209
1780074283.43327,THUNDER_SHARDS,43811.8,52089.12700135684,7002,30616
1780074283.43327,ENCHANTED_ROTTEN_FLESH,488.65939644112234,603.0438867447658,7885514,4354522
1780074283.43327,ENCHANTED_GRILLED_PORK,124328.22428571428,132149.5,81515,11638
1780074283.43327,WISHING_COMPASS,0.2,12.5,120403,1957329
1780074283.43327,SHARD_OBSIDIAN_DEFENDER,11602.4,17066.439683933277,5183,26204
1780074283.43327,OCEANDY,5779.9,21964.17313749243,4384,138365
1780074283.43327,SHARD_TIAMAT,302444.4,416996.20000000007,703,1724
1780074283.43327,OVERGROWN_GRASS,6830923.182978724,7499999.85,1610,98
1780074283.43327,FULL_CHUM_BUCKET,16001.007801593167,17537.27486095662,62551,88785
1780074283.43327,PUMPKIN_BOMB,3602.8077266739997,8950.69254829807,381907,20922
1780074283.43327,PET_ITEM_TOY_JERRY,84443.2075471698,319998.4259259259,693,890
1780074283.43327,BUBBA_BLISTER,335187.41562499997,843457.2,8599,173
1780074283.43327,ENCHANTED_UMBER,12388.355850944998,13186.852453976764,900029,1293423
1780074283.43327,PRECURSOR_GEAR,564741.0498277841,874770.5586206898,53937,1403
1780074283.43327,FIGHTING_BOOSTER,960722.1999999998,1204198.6,139,55
1780074283.43327,ENCHANTMENT_TURBO_WARTS_1,7180.512313803377,41953.614285714284,52656,661
1780074283.43327,ENCHANTMENT_TURBO_WARTS_2,0.3,99999.3,507,16
1780074283.43327,ENCHANTMENT_TURBO_WARTS_3,45420.0,411694.95,118,62
1780074283.43327,ENCHANTMENT_TURBO_WARTS_4,11.670731707317072,798404.1,734,32
1780074283.43327,ENCHANTMENT_TURBO_WARTS_5,420750.8,947697.5826086957,21,1001
1780074283.43327,SHARD_SPHINX,62089.98407325195,133506.7,206308,592
1780074283.43327,ENCHANTED_DARK_OAK_LOG,1215.2,2721.8857123104576,911452,800970
1780074283.43327,FLAWLESS_TOPAZ_GEM,2725552.607854985,2933986.076923077,19342,1152
1780074283.43327,CAPSAICIN_EYEDROPS_NO_CHARGES,1522655.840860215,1899977.3,2991,14
1780074283.43327,ENCHANTED_WATER_LILY,33404.4,34940.86770008038,40393,528455
1780074283.43327,LOG:1,0.1,6.9,44388,242594
1780074283.43327,TITANIUM_ORE,120.54249532697712,139.95873403966314,17332750,476417
1780074283.43327,ROBOTRON_REFLECTOR,219834.20000000004,227135.49979338844,4731,1041
1780074283.43327,SNOOZLING,2769904.4810344824,4519999.7,5362,288
1780074283.43327,BLUE_SHARK_TOOTH,15381.301428729648,19202.3,141277,18774
1780074283.43327,SHARD_WITHER_SPECTER,7004.082701062215,15221.399999999998,22903,20266
1780074283.43327,LOG:3,1.6,19.08120189932251,1164851,3463255
1780074283.43327,LOG:2,0.1,5.4624785682057455,52366,2687110
1780074283.43327,SHARD_PRINCE,115071.4,233268.9,2562,526
1780074283.43327,ENCHANTED_HAY_BALE,150183.36283464567,154205.9,29382,25198
1780074283.43327,ENCHANTED_CACTUS,99156.40000000001,103675.0,135234,18695
1780074283.43327,ENCHANTED_SULPHUR,1600.606661342916,1687.95184021544,190568,104328
1780074283.43327,TITANIUM_TESSERACT,487687.2892857143,898387.3877192982,971,2458
1780074283.43327,ENCHANTED_BONE_MEAL,0.0,1.3821097316314366,0,765535
1780074283.43327,ENCHANTMENT_EXPERIENCE_5,15750000.5,23998998.092857145,13,185
1780074283.43327,ENCHANTED_BONE_BLOCK,51210.0,54745.24344827587,4479,2400
1780074283.43327,OMEGA_EGG,11111.0,32880.21845238095,3036,8342
1780074283.43327,ENCHANTMENT_EXPERIENCE_2,0.0,0.0,0,0
1780074283.43327,POLISHED_PUMPKIN,250479.02054195805,256069.8,12159,12012
1780074283.43327,ENCHANTMENT_EXPERIENCE_1,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_EXPERIENCE_4,187491.30000000002,499985.18308270676,175,42463
1780074283.43327,ENCHANTMENT_EXPERIENCE_3,0.0,0.0,0,0
1780074283.43327,ENCHANTED_GOLD_BLOCK,74970.90001238084,78339.36892388453,55217,91292
1780074283.43327,FINE_OPAL_GEM,30031.399999999998,39659.299999999996,16868,5238
1780074283.43327,FAKE_SHURIKEN,66363.35965474723,71821.1,1635409,63362
1780074283.43327,BLASTBERRY,410000.3,631902.9547794118,2433,10038
1780074283.43327,SCORCHED_POWER_CRYSTAL,771797.4994056463,926658.0753787878,32493,10536
1780074283.43327,REHEATED_GUMMY_POLAR_BEAR,656847.2,693871.2481889764,15708,19716
1780074283.43327,MANGCORE,205000.0,208130.63500948768,5918,30322
1780074283.43327,CINDERSHADE,189743.7,260795.5411764706,801,2037
1780074283.43327,ESSENCE_SPIDER,1907.799859519808,4127.901771311087,16681713,411836
1780074283.43327,LARGE_SEAL_PLUSHIE,4002.7,24999999.6,737,48
1780074283.43327,GLOWSTONE_DUST,2.3149093920690946,23.7383830572209,1955977,5606106
1780074283.43327,PERFECT_AMETHYST_GEM,13201418.194999998,15484053.38852459,750,2346
1780074283.43327,CROPIE,24306.600000000002,25147.541469105843,459144,117773
1780074283.43327,FTX_3070,115216.0,119276.4,9050,227
1780074283.43327,ENCHANTED_BONE,1070.9877638307764,1229.667263056093,1080887,160669
1780074283.43327,SHARD_KING_MINOS,450001.76153846155,944098.4,2373,231
1780074283.43327,SHARD_TROGLOBYTE,47239.8,69090.59802399436,1781,63398
1780074283.43327,ENCHANTMENT_DELICATE_5,1805126.1806451613,2759817.196875,2963,1522
1780074283.43327,ENCHANTMENT_PROSECUTE_6,82000004.7125,112969619.8,392,36
1780074283.43327,ENCHANTMENT_PROSECUTE_5,0.0,0.0,0,0
1780074283.43327,GIANT_FRAGMENT_BIGFOOT,46012.983678382276,66805.69081632652,503503,4585
1780074283.43327,LIGHT_BAIT,2376.0108693951015,7637.195194508009,634392,11367
1780074283.43327,SHARD_BOREAL_OWL,333501.10454545455,384995.1,898,2349
1780074283.43327,CUP_OF_BLOOD,114.4,289.95917115777735,1357409,2541959
1780074283.43327,MAGIC_MUSHROOM_SOUP,150.0,749.6506946136973,281446,160752
1780074283.43327,CLAY_BALL,0.0,3.6123278604433744,0,10833551
1780074283.43327,SHARD_GOLDEN_GHOUL,12588.963094256662,16476.527081507447,153306,24715
1780074283.43327,OLD_FRAGMENT,11902.07475708502,15829.49089108911,452405,18752
1780074283.43327,ROUGH_AMBER_GEM,1.651456560658178,26.104919955766388,11255318,26907758
1780074283.43327,ENCHANTMENT_PROSECUTE_4,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_PROSECUTE_3,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_PROSECUTE_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_PROSECUTE_1,0.0,0.0,0,0
1780074283.43327,DEEP_ROOT,2500.1,7275.610356892932,30100,132826
1780074283.43327,ALL_IN_ALOE,35325.55976676385,166994.58282828284,1029,1927
1780074283.43327,SUPER_MAGIC_MUSHROOM_SOUP,6848.8227814644815,8499.950697836706,651328,134759
1780074283.43327,FINE_AMBER_GEM,30750.896079484424,32821.504819277114,77295,38706
1780074283.43327,CHOCOBERRY,202113.4,222187.21944444443,3383,3596
1780074283.43327,ENDER_PEARL,6.1000000000000005,15.393371800394496,7777445,28866111
1780074283.43327,STARTLEVINE,1540990.0,1999998.9,352,183
1780074283.43327,LESSER_SOULFLOW_ENGINE,600001.9055555556,1217186.9803278688,1774,2410
1780074283.43327,ENCHANTED_GLACITE,1870.0180491995573,2008.1630370703435,604709,2572298
1780074283.43327,FLAWED_JADE_GEM,346.2098499514028,519.8814539210075,12103543,76382
1780074283.43327,TOIL_LOG,0.0,0.0,0,0
1780074283.43327,BROKEN_RADAR,100001.56521739131,135137.79074074072,2337,1917
1780074283.43327,ENCHANTMENT_RESPITE_5,115148.25652173914,1246433.84375,3042,735
1780074283.43327,ENCHANTMENT_RESPITE_3,5012.361523046092,61757.0,13371,233
1780074283.43327,ENCHANTMENT_RESPITE_4,3.3368421052631576,803763.8999999999,1484,105
1780074283.43327,ENCHANTMENT_RESPITE_1,5798.12972972973,8696.88,12182,234
1780074283.43327,ENCHANTMENT_RESPITE_2,0.1,95655.38333333335,1020,85
1780074283.43327,CORRUPTED_FRAGMENT,0.0,0.3927099283188119,0,228019
1780074283.43327,ENCHANTED_RAW_BEEF,602.2067186021113,730.759759213458,4488011,772245
1780074283.43327,TIMESTALK,225446.51011286682,505648.0,80792,518
1780074283.43327,RABBIT_HIDE,1.4,13.944914403078554,115243,1653896
1780074283.43327,DARK_BAIT,995.0263351238568,1991.318236173393,3868256,29830
1780074283.43327,ENCHANTED_PUMPKIN,1608.1873546573083,1676.6962979463776,9364595,8832057
1780074283.43327,ENCHANTED_COOKED_FISH,147340.80417251235,150975.14933035712,773587,20891
1780074283.43327,OBSIDIAN,19.11824487599965,40.90294457556767,15064123,3025510
1780074283.43327,MAGIC_JELLYBEAN,2.4211345250072354,5499.620822162645,635586,61854
1780074283.43327,CONDENSED_WATER_LILY,4709.258985903641,5799999.2894736845,146679,314
1780074283.43327,SUNSTONE,1079463.1,1812615.8393939396,769,4311
1780074283.43327,SECOND_MASTER_STAR,15547513.814285718,17043552.06,3481,235
1780074283.43327,ROUGH_ONYX_GEM,1.1433554567225455,4.153301324944929,1620747,87488260
1780074283.43327,SHARD_TEMPEST,200000.95106382977,374194.78214285715,1360,807
1780074283.43327,ENCHANTMENT_HARDENED_MANA_10,7000004.4,16043932.75,68,54
1780074283.43327,FLAWLESS_ONYX_GEM,1755697.94479638,2043525.189090909,10454,2357
1780074283.43327,SHARD_NIGHT_SQUID,32012.66413135181,63896.999444444446,761748,32294
1780074283.43327,ENCHANTMENT_SCUBA_1,68214.03333333334,249998.9,6258,477
1780074283.43327,ENCHANTMENT_SCUBA_2,2105.8142857142857,499999.9,3485,7
1780074283.43327,ENCHANTMENT_SCUBA_3,15000.579999999998,999999.9,1934,20
1780074283.43327,ENCHANTMENT_ULTIMATE_JERRY_2,0.0,1.6,0,8
1780074283.43327,ENCHANTMENT_ULTIMATE_REND_3,40007.75,12499999.8,1696,13
1780074283.43327,ENCHANTMENT_ULTIMATE_REND_2,327882.7165562914,2732998.25,17347,84
1780074283.43327,ENCHANTMENT_ULTIMATE_JERRY_1,0.0,1.0,0,1
1780074283.43327,ENCHANTMENT_SCUBA_4,124001.14,0.0,3271,0
1780074283.43327,ENCHANTMENT_ULTIMATE_REND_1,523357.58709677414,1416044.5,3370,106
1780074283.43327,ENCHANTMENT_SCUBA_5,1000001.9,2899996.7674603174,43,5324
1780074283.43327,FOOTPRINT_FOSSIL,155298.55364431487,232188.83333333334,6016,1295
1780074283.43327,ENCHANTMENT_ULTIMATE_JERRY_5,0.0,179999.17500000002,0,447
1780074283.43327,ENCHANTMENT_ULTIMATE_JERRY_4,0.2,99999.2,353,16
1780074283.43327,ENCHANTMENT_ULTIMATE_REND_5,11725725.933333332,41999997.379999995,116,146
1780074283.43327,ENCHANTMENT_ULTIMATE_REND_4,326006.5333333333,18032599.0,1661,11
1780074283.43327,ENCHANTMENT_ULTIMATE_JERRY_3,0.0,4.0,0,2
1780074283.43327,BOTROOT,258295.9,367713.1129032258,1845,1472
1780074283.43327,BAZAAR_COOKIE,0.0,0.0,0,0
1780074283.43327,SHARD_WARTYBUG,1809166.0386138614,2097109.0,4995,464
1780074283.43327,BROWN_MUSHROOM,4.93433350252976,12.83375017135546,5254289,5790455
1780074283.43327,ENCHANTMENT_HARVESTING_5,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_HARVESTING_4,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_HARVESTING_3,0.0,0.0,0,0
1780074283.43327,CARROT_ITEM,1.4000000000000001,5.8999999999999995,2593500,7953441
1780074283.43327,ENCHANTMENT_HARVESTING_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_HARVESTING_1,0.0,0.0,0,0
1780074283.43327,SHARD_HUMMINGBIRD,124233.8,134670.89988789236,677,2766
1780074283.43327,ENCHANTED_RABBIT_HIDE,728.9,793.3674311141538,1098046,263893
1780074283.43327,ENCHANTMENT_HARVESTING_6,2300000.0,2759471.753129161,39905,37273
1780074283.43327,WATER_ORB,600001.988888889,1269612.2892857143,5714,613
1780074283.43327,SEVERED_HAND,6010000.8,8093066.65,97,51
1780074283.43327,SHARD_GECKO,620001.0190878379,672542.3733333333,7783,561
1780074283.43327,MATCH_STICKS,53.53052522100883,2698.1,728961,23733
1780074283.43327,SHARD_BASILISK,182791.5,227172.10062617407,302,77771
1780074283.43327,FOURTH_MASTER_STAR,65837605.75517242,71587436.06666666,1641,86
1780074283.43327,ENCHANTED_BIRCH_LOG,225.9772156558288,368.0601058088245,7461752,1468431
1780074283.43327,ENCHANTED_GUNPOWDER,809.6009191990787,1002.0293186510668,1345031,53478
1780074283.43327,THORNY_VINES,554365.1015384615,820435.5,4730,64
1780074283.43327,POCKET_SIZED_IGLOO,38600000.6,47999998.5,7,19
1780074283.43327,CACTUS,1.8176469188391657,7.6,2525135,1262551
1780074283.43327,DUNG,1116.4182866169972,4014.3222755860493,4231544,299332
1780074283.43327,SHARD_PYTHON,196627.5,227517.3,590,749
1780074283.43327,CRYSTALIZED_MOONLIGHT,1379252.215,1453272.4958847736,1868,4824
1780074283.43327,SHARD_SKELETOR,128140.74660194175,163752.7,7510,10207
1780074283.43327,RED_MUSHROOM,4.32049296683443,17.034356957696502,4148271,20443229
1780074283.43327,GRAND_EXP_BOTTLE,4340.063634014205,4640.56557799261,4570414,1336222
1780074283.43327,MUTTON,6.9,48.12948982601002,2858247,5302681
1780074283.43327,SHARD_THORN,155611.1013495277,177638.58721461188,6469,3198
1780074283.43327,SPIDER_EYE,1.0999999999999999,7.599953463934549,3749772,2441901
1780074283.43327,LARGE_ENCHANTED_CHEST,309534.95447338617,429199.9948863636,10808,512
1780074283.43327,ENCHANTMENT_TRUE_PROTECTION_1,532754.9148594377,1059999.7333333334,2243,719
1780074283.43327,CORRUPT_SOIL,218120.6542857143,394999.43857677904,11377,13161
1780074283.43327,RARE_DIAMOND,0.1,762.8,23,650
1780074283.43327,DWARVEN_OS_BLOCK_BRAN,279689.94873949577,481664.0090909091,9040,2212
1780074283.43327,TIGER_SHARK_TOOTH,50000.30268600218,61116.8,132720,47702
1780074283.43327,ENCHANTMENT_LUCK_OF_THE_SEA_4,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_LUCK_OF_THE_SEA_5,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_LUCK_OF_THE_SEA_6,154825.3019607843,467810.22471264366,90,7623
1780074283.43327,ENCHANTMENT_SMARTY_PANTS_3,171504.21142857143,2503080.9,333,20
1780074283.43327,SHARD_BEZAL,13498.16815008726,18383.645503300333,169963,382829
1780074283.43327,ENCHANTMENT_SMARTY_PANTS_2,185505.7,1053618.5,139,19
1780074283.43327,ENCHANTMENT_LUCK_OF_THE_SEA_1,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_SMARTY_PANTS_5,2963826.003030303,5792154.2,246,728
1780074283.43327,ENCHANTMENT_LUCK_OF_THE_SEA_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_SMARTY_PANTS_4,550001.75,3344499.2,359,18
1780074283.43327,ENCHANTMENT_LUCK_OF_THE_SEA_3,0.0,0.0,0,0
1780074283.43327,GOLDEN_TOOTH,138765.98245614034,152852.8894409938,11118,22123
1780074283.43327,ENCHANTMENT_SMARTY_PANTS_1,179723.44079885876,235691.73235294112,30628,1539
1780074283.43327,SHARD_HERON,1076.179222264051,195035.3,76294,2193
1780074283.43327,SHARD_FLARE,27000.0,34983.01366135239,13872,127976
1780074283.43327,VOLTA,2197.2714802488786,3499.319479073909,338565,342276
1780074283.43327,RABBIT_FOOT,1.5,9.3,1553505,1475755
1780074283.43327,REDSTONE,3.2226871156972225,9.875167716178952,11337787,5163797
1780074283.43327,PET_ITEM_CHOCOLATE_SYRINGE,10.0,9999.7,232,4
1780074283.43327,SPOOKY_WATER_ORB,1050001.7,11111110.5,278,7
1780074283.43327,CORNUCOPIA,429698.42788844625,599999.5,8768,223
1780074283.43327,ENCHANTMENT_LURE_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_LURE_1,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_LURE_6,50.650000000000006,0.0,91,0
1780074283.43327,SLIME_BALL,17.978349837013347,33.23375937796617,6869236,6615486
1780074283.43327,ENCHANTMENT_LURE_5,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_LURE_4,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_LURE_3,0.0,0.0,0,0
1780074283.43327,HOLY_FRAGMENT,10216.068800853434,12359.939613287059,1693532,72372
1780074283.43327,SNOW_BALL,0.2,5.5,368034,239333
1780074283.43327,RUSTY_COIN,30771.979452054795,34754.58659793814,91474,93814
1780074283.43327,ENCHANTMENT_FEROCIOUS_MANA_8,1760000.7714285715,10499992.4,338,10
1780074283.43327,ENCHANTMENT_ULTIMATE_FIRST_IMPRESSION_5,76933.49210526315,599992.4294117647,5453,404
1780074283.43327,ENCHANTMENT_FEROCIOUS_MANA_9,2000000.9857142854,21999999.8,345,3
1780074283.43327,ENCHANTMENT_ULTIMATE_FIRST_IMPRESSION_2,50.0,0.0,287,0
1780074283.43327,ENCHANTMENT_FEROCIOUS_MANA_4,100001.03333333333,513723.93333333335,631,254
1780074283.43327,FLAWED_RUBY_GEM,345.1724177569317,729.3626772877403,10327978,176661
1780074283.43327,ENCHANTMENT_MAGNET_2,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_FEROCIOUS_MANA_5,533646.0228915663,786636.910948905,12320,6560
1780074283.43327,ENCHANTMENT_ULTIMATE_FIRST_IMPRESSION_1,1250.1,5998.941452991453,1003,1997
1780074283.43327,ENCHANTMENT_MAGNET_1,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_ULTIMATE_FIRST_IMPRESSION_4,5.137795275590551,0.0,1902,0
1780074283.43327,SORROW,235247.19309664695,243671.49480519482,15556,4805
1780074283.43327,ENCHANTMENT_FEROCIOUS_MANA_6,762362.6,2999980.6230769227,17,563
1780074283.43327,ENCHANTMENT_MAGNET_4,0.0,0.0,0,0
1780074283.43327,ENCHANTMENT_FEROCIOUS_MANA_7,689534.272413793,5999988.533333334,1641,121
